Word1,Word2,FeatureCombo1,FeatureCombo2,FeatureMatch,FeatureMatchSpecific
cherish,reassure,psychological-positive,psychological-positive,MaxMatch,pp-pp
cherish,respect,psychological-positive,psychological-positive,MaxMatch,pp-pp
cherish,admire,psychological-positive,psychological-positive,MaxMatch,pp-pp
cherish,adore,psychological-positive,psychological-positive,MaxMatch,pp-pp
cherish,cherish,psychological-positive,psychological-positive,SelfPair,pp-pp
cherish,rust,psychological-positive,physical-negative,MaxMismatch,pp-pn
cherish,slaughter,psychological-positive,physical-negative,MaxMismatch,pp-pn
cherish,slash,psychological-positive,physical-negative,MaxMismatch,pp-pn
cherish,crash,psychological-positive,physical-negative,MaxMismatch,pp-pn
cherish,tear,psychological-positive,physical-negative,MaxMismatch,pp-pn
cherish,burn,psychological-positive,physical-negative,MaxMismatch,pp-pn
cherish,hit,psychological-positive,physical-negative,MaxMismatch,pp-pn
cherish,stain,psychological-positive,physical-negative,MaxMismatch,pp-pn
cherish,delete,psychological-positive,physical-negative,MaxMismatch,pp-pn
cherish,corrode,psychological-positive,physical-negative,MaxMismatch,pp-pn
cherish,offend,psychological-positive,psychological-negative,ConceptualMatchingOnly,pp-pn
cherish,despair,psychological-positive,psychological-negative,ConceptualMatchingOnly,pp-pn
cherish,irritate,psychological-positive,psychological-negative,ConceptualMatchingOnly,pp-pn
cherish,displease,psychological-positive,psychological-negative,ConceptualMatchingOnly,pp-pn
cherish,dishonor,psychological-positive,psychological-negative,ConceptualMatchingOnly,pp-pn
cherish,embarrass,psychological-positive,psychological-negative,ConceptualMatchingOnly,pp-pn
cherish,discourage,psychological-positive,psychological-negative,ConceptualMatchingOnly,pp-pn
cherish,dismay,psychological-positive,psychological-negative,ConceptualMatchingOnly,pp-pn
cherish,criticize,psychological-positive,psychological-negative,ConceptualMatchingOnly,pp-pn
cherish,dread,psychological-positive,psychological-negative,ConceptualMatchingOnly,pp-pn
rust,cuddle,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
rust,build,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
rust,repair,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
rust,caress,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
rust,hug,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
rust,produce,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
rust,sculpt,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
rust,twinkle,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
rust,decorate,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
rust,clean,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
rust,content,physical-negative,psychological-positive,MaxMismatch,pn-pp
rust,encourage,physical-negative,psychological-positive,MaxMismatch,pn-pp
rust,appreciate,physical-negative,psychological-positive,MaxMismatch,pn-pp
rust,impress,physical-negative,psychological-positive,MaxMismatch,pn-pp
rust,like,physical-negative,psychological-positive,MaxMismatch,pn-pp
rust,reassure,physical-negative,psychological-positive,MaxMismatch,pn-pp
rust,respect,physical-negative,psychological-positive,MaxMismatch,pn-pp
rust,admire,physical-negative,psychological-positive,MaxMismatch,pn-pp
rust,adore,physical-negative,psychological-positive,MaxMismatch,pn-pp
rust,cherish,physical-negative,psychological-positive,MaxMismatch,pn-pp
rust,rust,physical-negative,physical-negative,SelfPair,pn-pn
rust,slaughter,physical-negative,physical-negative,MaxMatch,pn-pn
rust,slash,physical-negative,physical-negative,MaxMatch,pn-pn
rust,crash,physical-negative,physical-negative,MaxMatch,pn-pn
rust,tear,physical-negative,physical-negative,MaxMatch,pn-pn
rust,burn,physical-negative,physical-negative,MaxMatch,pn-pn
rust,hit,physical-negative,physical-negative,MaxMatch,pn-pn
rust,stain,physical-negative,physical-negative,MaxMatch,pn-pn
rust,delete,physical-negative,physical-negative,MaxMatch,pn-pn
rust,corrode,physical-negative,physical-negative,MaxMatch,pn-pn
rust,offend,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
rust,despair,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
rust,irritate,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
rust,displease,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
rust,dishonor,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
rust,embarrass,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
rust,discourage,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
rust,dismay,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
rust,criticize,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
rust,dread,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
slaughter,cuddle,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
slaughter,build,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
slaughter,repair,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
slaughter,caress,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
slaughter,hug,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
slaughter,produce,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
slaughter,sculpt,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
slaughter,twinkle,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
slaughter,decorate,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
slaughter,clean,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
slaughter,content,physical-negative,psychological-positive,MaxMismatch,pn-pp
slaughter,encourage,physical-negative,psychological-positive,MaxMismatch,pn-pp
slaughter,appreciate,physical-negative,psychological-positive,MaxMismatch,pn-pp
slaughter,impress,physical-negative,psychological-positive,MaxMismatch,pn-pp
slaughter,like,physical-negative,psychological-positive,MaxMismatch,pn-pp
slaughter,reassure,physical-negative,psychological-positive,MaxMismatch,pn-pp
slaughter,respect,physical-negative,psychological-positive,MaxMismatch,pn-pp
slaughter,admire,physical-negative,psychological-positive,MaxMismatch,pn-pp
slaughter,adore,physical-negative,psychological-positive,MaxMismatch,pn-pp
slaughter,cherish,physical-negative,psychological-positive,MaxMismatch,pn-pp
slaughter,rust,physical-negative,physical-negative,MaxMatch,pn-pn
slaughter,slaughter,physical-negative,physical-negative,SelfPair,pn-pn
slaughter,slash,physical-negative,physical-negative,MaxMatch,pn-pn
slaughter,crash,physical-negative,physical-negative,MaxMatch,pn-pn
slaughter,tear,physical-negative,physical-negative,MaxMatch,pn-pn
slaughter,burn,physical-negative,physical-negative,MaxMatch,pn-pn
slaughter,hit,physical-negative,physical-negative,MaxMatch,pn-pn
slaughter,stain,physical-negative,physical-negative,MaxMatch,pn-pn
slaughter,delete,physical-negative,physical-negative,MaxMatch,pn-pn
slaughter,corrode,physical-negative,physical-negative,MaxMatch,pn-pn
slaughter,offend,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
slaughter,despair,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
slaughter,irritate,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
slaughter,displease,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
slaughter,dishonor,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
slaughter,embarrass,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
slaughter,discourage,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
slaughter,dismay,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
slaughter,criticize,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
slaughter,dread,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
slash,cuddle,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
slash,build,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
slash,repair,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
slash,caress,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
slash,hug,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
slash,produce,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
slash,sculpt,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
slash,twinkle,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
slash,decorate,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
slash,clean,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
slash,content,physical-negative,psychological-positive,MaxMismatch,pn-pp
slash,encourage,physical-negative,psychological-positive,MaxMismatch,pn-pp
slash,appreciate,physical-negative,psychological-positive,MaxMismatch,pn-pp
slash,impress,physical-negative,psychological-positive,MaxMismatch,pn-pp
slash,like,physical-negative,psychological-positive,MaxMismatch,pn-pp
slash,reassure,physical-negative,psychological-positive,MaxMismatch,pn-pp
slash,respect,physical-negative,psychological-positive,MaxMismatch,pn-pp
slash,admire,physical-negative,psychological-positive,MaxMismatch,pn-pp
slash,adore,physical-negative,psychological-positive,MaxMismatch,pn-pp
slash,cherish,physical-negative,psychological-positive,MaxMismatch,pn-pp
slash,rust,physical-negative,physical-negative,MaxMatch,pn-pn
slash,slaughter,physical-negative,physical-negative,MaxMatch,pn-pn
slash,slash,physical-negative,physical-negative,SelfPair,pn-pn
slash,crash,physical-negative,physical-negative,MaxMatch,pn-pn
slash,tear,physical-negative,physical-negative,MaxMatch,pn-pn
slash,burn,physical-negative,physical-negative,MaxMatch,pn-pn
slash,hit,physical-negative,physical-negative,MaxMatch,pn-pn
slash,stain,physical-negative,physical-negative,MaxMatch,pn-pn
slash,delete,physical-negative,physical-negative,MaxMatch,pn-pn
slash,corrode,physical-negative,physical-negative,MaxMatch,pn-pn
slash,offend,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
slash,despair,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
slash,irritate,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
slash,displease,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
slash,dishonor,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
slash,embarrass,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
slash,discourage,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
slash,dismay,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
slash,criticize,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
slash,dread,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
crash,cuddle,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
crash,build,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
crash,repair,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
crash,caress,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
crash,hug,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
crash,produce,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
crash,sculpt,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
crash,twinkle,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
crash,decorate,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
crash,clean,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
crash,content,physical-negative,psychological-positive,MaxMismatch,pn-pp
crash,encourage,physical-negative,psychological-positive,MaxMismatch,pn-pp
crash,appreciate,physical-negative,psychological-positive,MaxMismatch,pn-pp
crash,impress,physical-negative,psychological-positive,MaxMismatch,pn-pp
crash,like,physical-negative,psychological-positive,MaxMismatch,pn-pp
crash,reassure,physical-negative,psychological-positive,MaxMismatch,pn-pp
crash,respect,physical-negative,psychological-positive,MaxMismatch,pn-pp
crash,admire,physical-negative,psychological-positive,MaxMismatch,pn-pp
crash,adore,physical-negative,psychological-positive,MaxMismatch,pn-pp
crash,cherish,physical-negative,psychological-positive,MaxMismatch,pn-pp
crash,rust,physical-negative,physical-negative,MaxMatch,pn-pn
crash,slaughter,physical-negative,physical-negative,MaxMatch,pn-pn
crash,slash,physical-negative,physical-negative,MaxMatch,pn-pn
crash,crash,physical-negative,physical-negative,SelfPair,pn-pn
crash,tear,physical-negative,physical-negative,MaxMatch,pn-pn
crash,burn,physical-negative,physical-negative,MaxMatch,pn-pn
crash,hit,physical-negative,physical-negative,MaxMatch,pn-pn
crash,stain,physical-negative,physical-negative,MaxMatch,pn-pn
crash,delete,physical-negative,physical-negative,MaxMatch,pn-pn
crash,corrode,physical-negative,physical-negative,MaxMatch,pn-pn
crash,offend,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
crash,despair,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
crash,irritate,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
crash,displease,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
crash,dishonor,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
crash,embarrass,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
crash,discourage,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
crash,dismay,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
crash,criticize,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
crash,dread,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
tear,cuddle,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
tear,build,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
tear,repair,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
tear,caress,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
tear,hug,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
tear,produce,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
tear,sculpt,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
tear,twinkle,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
tear,decorate,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
tear,clean,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
tear,content,physical-negative,psychological-positive,MaxMismatch,pn-pp
tear,encourage,physical-negative,psychological-positive,MaxMismatch,pn-pp
tear,appreciate,physical-negative,psychological-positive,MaxMismatch,pn-pp
tear,impress,physical-negative,psychological-positive,MaxMismatch,pn-pp
tear,like,physical-negative,psychological-positive,MaxMismatch,pn-pp
tear,reassure,physical-negative,psychological-positive,MaxMismatch,pn-pp
tear,respect,physical-negative,psychological-positive,MaxMismatch,pn-pp
tear,admire,physical-negative,psychological-positive,MaxMismatch,pn-pp
tear,adore,physical-negative,psychological-positive,MaxMismatch,pn-pp
tear,cherish,physical-negative,psychological-positive,MaxMismatch,pn-pp
tear,rust,physical-negative,physical-negative,MaxMatch,pn-pn
tear,slaughter,physical-negative,physical-negative,MaxMatch,pn-pn
tear,slash,physical-negative,physical-negative,MaxMatch,pn-pn
tear,crash,physical-negative,physical-negative,MaxMatch,pn-pn
tear,tear,physical-negative,physical-negative,SelfPair,pn-pn
tear,burn,physical-negative,physical-negative,MaxMatch,pn-pn
tear,hit,physical-negative,physical-negative,MaxMatch,pn-pn
tear,stain,physical-negative,physical-negative,MaxMatch,pn-pn
tear,delete,physical-negative,physical-negative,MaxMatch,pn-pn
tear,corrode,physical-negative,physical-negative,MaxMatch,pn-pn
tear,offend,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
tear,despair,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
tear,irritate,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
tear,displease,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
tear,dishonor,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
tear,embarrass,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
tear,discourage,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
tear,dismay,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
tear,criticize,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
tear,dread,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
burn,cuddle,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
burn,build,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
burn,repair,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
burn,caress,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
burn,hug,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
burn,produce,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
burn,sculpt,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
burn,twinkle,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
burn,decorate,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
burn,clean,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
burn,content,physical-negative,psychological-positive,MaxMismatch,pn-pp
burn,encourage,physical-negative,psychological-positive,MaxMismatch,pn-pp
burn,appreciate,physical-negative,psychological-positive,MaxMismatch,pn-pp
burn,impress,physical-negative,psychological-positive,MaxMismatch,pn-pp
burn,like,physical-negative,psychological-positive,MaxMismatch,pn-pp
burn,reassure,physical-negative,psychological-positive,MaxMismatch,pn-pp
burn,respect,physical-negative,psychological-positive,MaxMismatch,pn-pp
burn,admire,physical-negative,psychological-positive,MaxMismatch,pn-pp
burn,adore,physical-negative,psychological-positive,MaxMismatch,pn-pp
burn,cherish,physical-negative,psychological-positive,MaxMismatch,pn-pp
burn,rust,physical-negative,physical-negative,MaxMatch,pn-pn
burn,slaughter,physical-negative,physical-negative,MaxMatch,pn-pn
burn,slash,physical-negative,physical-negative,MaxMatch,pn-pn
burn,crash,physical-negative,physical-negative,MaxMatch,pn-pn
burn,tear,physical-negative,physical-negative,MaxMatch,pn-pn
burn,burn,physical-negative,physical-negative,SelfPair,pn-pn
burn,hit,physical-negative,physical-negative,MaxMatch,pn-pn
burn,stain,physical-negative,physical-negative,MaxMatch,pn-pn
burn,delete,physical-negative,physical-negative,MaxMatch,pn-pn
burn,corrode,physical-negative,physical-negative,MaxMatch,pn-pn
burn,offend,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
burn,despair,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
burn,irritate,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
burn,displease,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
burn,dishonor,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
burn,embarrass,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
burn,discourage,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
burn,dismay,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
burn,criticize,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
burn,dread,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
hit,cuddle,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
hit,build,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
hit,repair,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
hit,caress,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
hit,hug,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
hit,produce,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
hit,sculpt,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
hit,twinkle,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
hit,decorate,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
hit,clean,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
hit,content,physical-negative,psychological-positive,MaxMismatch,pn-pp
hit,encourage,physical-negative,psychological-positive,MaxMismatch,pn-pp
hit,appreciate,physical-negative,psychological-positive,MaxMismatch,pn-pp
hit,impress,physical-negative,psychological-positive,MaxMismatch,pn-pp
hit,like,physical-negative,psychological-positive,MaxMismatch,pn-pp
hit,reassure,physical-negative,psychological-positive,MaxMismatch,pn-pp
hit,respect,physical-negative,psychological-positive,MaxMismatch,pn-pp
hit,admire,physical-negative,psychological-positive,MaxMismatch,pn-pp
hit,adore,physical-negative,psychological-positive,MaxMismatch,pn-pp
hit,cherish,physical-negative,psychological-positive,MaxMismatch,pn-pp
hit,rust,physical-negative,physical-negative,MaxMatch,pn-pn
hit,slaughter,physical-negative,physical-negative,MaxMatch,pn-pn
hit,slash,physical-negative,physical-negative,MaxMatch,pn-pn
hit,crash,physical-negative,physical-negative,MaxMatch,pn-pn
hit,tear,physical-negative,physical-negative,MaxMatch,pn-pn
hit,burn,physical-negative,physical-negative,MaxMatch,pn-pn
hit,hit,physical-negative,physical-negative,SelfPair,pn-pn
hit,stain,physical-negative,physical-negative,MaxMatch,pn-pn
hit,delete,physical-negative,physical-negative,MaxMatch,pn-pn
hit,corrode,physical-negative,physical-negative,MaxMatch,pn-pn
hit,offend,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
hit,despair,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
hit,irritate,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
hit,displease,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
hit,dishonor,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
hit,embarrass,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
hit,discourage,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
hit,dismay,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
hit,criticize,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
hit,dread,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
stain,cuddle,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
stain,build,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
stain,repair,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
stain,caress,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
stain,hug,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
stain,produce,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
stain,sculpt,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
stain,twinkle,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
stain,decorate,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
stain,clean,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
stain,content,physical-negative,psychological-positive,MaxMismatch,pn-pp
stain,encourage,physical-negative,psychological-positive,MaxMismatch,pn-pp
stain,appreciate,physical-negative,psychological-positive,MaxMismatch,pn-pp
stain,impress,physical-negative,psychological-positive,MaxMismatch,pn-pp
stain,like,physical-negative,psychological-positive,MaxMismatch,pn-pp
stain,reassure,physical-negative,psychological-positive,MaxMismatch,pn-pp
stain,respect,physical-negative,psychological-positive,MaxMismatch,pn-pp
stain,admire,physical-negative,psychological-positive,MaxMismatch,pn-pp
stain,adore,physical-negative,psychological-positive,MaxMismatch,pn-pp
stain,cherish,physical-negative,psychological-positive,MaxMismatch,pn-pp
stain,rust,physical-negative,physical-negative,MaxMatch,pn-pn
stain,slaughter,physical-negative,physical-negative,MaxMatch,pn-pn
stain,slash,physical-negative,physical-negative,MaxMatch,pn-pn
stain,crash,physical-negative,physical-negative,MaxMatch,pn-pn
stain,tear,physical-negative,physical-negative,MaxMatch,pn-pn
stain,burn,physical-negative,physical-negative,MaxMatch,pn-pn
stain,hit,physical-negative,physical-negative,MaxMatch,pn-pn
stain,stain,physical-negative,physical-negative,SelfPair,pn-pn
stain,delete,physical-negative,physical-negative,MaxMatch,pn-pn
stain,corrode,physical-negative,physical-negative,MaxMatch,pn-pn
stain,offend,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
stain,despair,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
stain,irritate,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
stain,displease,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
stain,dishonor,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
stain,embarrass,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
stain,discourage,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
stain,dismay,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
stain,criticize,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
stain,dread,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
delete,cuddle,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
delete,build,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
delete,repair,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
delete,caress,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
delete,hug,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
delete,produce,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
delete,sculpt,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
delete,twinkle,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
delete,decorate,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
delete,clean,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
delete,content,physical-negative,psychological-positive,MaxMismatch,pn-pp
delete,encourage,physical-negative,psychological-positive,MaxMismatch,pn-pp
delete,appreciate,physical-negative,psychological-positive,MaxMismatch,pn-pp
delete,impress,physical-negative,psychological-positive,MaxMismatch,pn-pp
delete,like,physical-negative,psychological-positive,MaxMismatch,pn-pp
delete,reassure,physical-negative,psychological-positive,MaxMismatch,pn-pp
delete,respect,physical-negative,psychological-positive,MaxMismatch,pn-pp
delete,admire,physical-negative,psychological-positive,MaxMismatch,pn-pp
delete,adore,physical-negative,psychological-positive,MaxMismatch,pn-pp
delete,cherish,physical-negative,psychological-positive,MaxMismatch,pn-pp
delete,rust,physical-negative,physical-negative,MaxMatch,pn-pn
delete,slaughter,physical-negative,physical-negative,MaxMatch,pn-pn
delete,slash,physical-negative,physical-negative,MaxMatch,pn-pn
delete,crash,physical-negative,physical-negative,MaxMatch,pn-pn
delete,tear,physical-negative,physical-negative,MaxMatch,pn-pn
delete,burn,physical-negative,physical-negative,MaxMatch,pn-pn
delete,hit,physical-negative,physical-negative,MaxMatch,pn-pn
delete,stain,physical-negative,physical-negative,MaxMatch,pn-pn
delete,delete,physical-negative,physical-negative,SelfPair,pn-pn
delete,corrode,physical-negative,physical-negative,MaxMatch,pn-pn
delete,offend,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
delete,despair,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
delete,irritate,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
delete,displease,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
delete,dishonor,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
delete,embarrass,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
delete,discourage,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
delete,dismay,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
delete,criticize,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
delete,dread,physical-negative,psychological-negative,ValenceMatchingOnly,pn-pn
corrode,cuddle,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
corrode,build,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
corrode,repair,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
corrode,caress,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
corrode,hug,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
corrode,produce,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
corrode,sculpt,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
corrode,twinkle,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
corrode,decorate,physical-negative,physical-positive,ConceptualMatchingOnly,pn-pp
